place_name,description,formatted_address,rating,user_ratings_total,types,geometry_lat,geometry_lng,google_map_url
沖縄ビストロ ルイーヂ,"魅力ポイント✨  
・沖縄料理が楽しめるレトロな雰囲気のビストロ  
・人気メニュー「沖縄そば」「タコライス」「沖縄盛り」など本格的な味わい  
・野菜たっぷりのヘルシーなタコスやランチセットが充実  

こんな人におすすめ：  
・沖縄の味を磐田で楽しみたい  
・温泉街のスナックを思わせるノスタルジックな空間が好き  
・ランチも夜もおいしい料理を味わいたい  

留意点：  
・ゆっくり食事を楽しみたい人におすすめ  
・テイクアウトも可能！  

沖縄の風を感じるお料理と、80年代風の懐かしい店内で、旅の思い出にぴったりなひとときを。昼も夜も楽しめる穴場スポットです！",日本、〒438-0078 静岡県磐田市中泉１２６７ 昭和ビル,4.7,35.0,"restaurant, food, point_of_interest, establishment",34.715679,137.8483483,https://www.google.com/maps/place/?q=place_id:ChIJw3ePKvDlGmARuwOzESrw3ro
Cafe ＆ Dining toko toko,"魅力ポイント✨  
・アジアンテイストのアンティーク調な雰囲気  
・地元食材を活かした手作りランチ（ハンバーグや白身魚のあんかけが人気）  
・店内で野菜や果物の販売も楽しめる  

こんな人におすすめ：  
・静かにゆったり過ごしたい方  
・地元の味を楽しみたい観光客  
・予約して確実に美味しいランチを堪能したい方  

静岡県磐田市の隠れ家的カフェ＆ダイニング「toko toko」は、地元食材を使った丁寧な料理とアンティーク調の落ち着いた雰囲気が魅力。どのメニューも美味しいと評判で、特にハンバーグや白身魚のあんかけがおすすめ。店内では野菜や果物の販売もあり、地元の良さを存分に味わえるスポットです。人気店なので予約がおすすめ！",日本、〒438-0083 静岡県磐田市富士見町１丁目１６−２,4.3,140.0,"restaurant, food, point_of_interest, establishment",34.7312635,137.8675453,https://www.google.com/maps/place/?q=place_id:ChIJwfAY2EXkGmARtOwoj6chwlY
星乃珈琲店 磐田南店,"魅力ポイント✨  
・ふわふわスフレパンケーキや季節限定スイーツは必見！  
・ナポリタンやかつサンドなど、懐かしい味わいとボリューム満点のメニューが豊富  
・アンティーク調の落ち着いた店内で、天井の高い開放的な雰囲気が魅力  

こんな人におすすめ：  
・静かにゆったり過ごしたい方  
・美味しいコーヒーと本格的な喫茶メニューを楽しみたい方  

磐田南店はモーニングからランチ、カフェタイムまで充実！スタッフの接客も丁寧で居心地抜群です。観光の合間にぜひ立ち寄ってみてください♪",日本、〒438-0045 静岡県磐田市上岡田１１６−１,3.9,169.0,"cafe, store, restaurant, food, point_of_interest, establishment",34.6973153,137.8457575,https://www.google.com/maps/place/?q=place_id:ChIJx1ej6N7lGmAR3GMXUF8tblc
パティスリー・クレア,"魅力ポイント✨  
・ケーキや焼き菓子が豊富で、ギフトにもぴったり  
・モンブランやプリンなど絶品スイーツが人気  
・おしゃれなラッピングで手土産にも◎  

こんな人におすすめ：  
・スイーツ好きの方  
・手土産やギフト選びに悩んでいる方  
・地元の味を楽しみたい観光客  

静岡県磐田市にある「パティスリー・クレア」は、焼き菓子からケーキまで種類豊富なスイーツが楽しめるお店です。モンブランやプリンなどの人気商品はもちろん、かわいいラッピングの焼き菓子はギフトにもぴったり！午後のひとときや観光のお土産にぜひ訪れてみてください♪駐車場完備＆PayPay対応で便利です！",日本、〒438-0084 静岡県磐田市城之崎３丁目５−１４,4.3,197.0,"bakery, food, point_of_interest, store, establishment",34.7187356,137.8678086,https://www.google.com/maps/place/?q=place_id:ChIJxWqfe7PlGmARMMor5CxCEO8
おやつ専科カンサス 磐田店,"魅力ポイント✨  
・昭和レトロな雰囲気と懐かしい味わい  
・手作り感たっぷりのバーガーやラスポテトが人気  
・種類豊富なメニューでおやつから軽食まで楽しめる  

こんな人におすすめ：  
・地元ならではのグルメを味わいたい人  
・磐田遠征や観光のついでに立ち寄りたい人  

地元で長年愛されてきた「おやつ専科カンサス磐田店」。サクサク＆ホクホクの「ラスポテト」や、昔懐かしい味のハンバーガーは絶品！小さいお店ながらメニューが豊富で、テイクアウトも可能。昭和の雰囲気漂う店内でほっと一息つけますよ♪",日本、〒438-0026 静岡県磐田市西貝塚２０３０,4.4,206.0,"restaurant, food, point_of_interest, establishment",34.7182187,137.8754132,https://www.google.com/maps/place/?q=place_id:ChIJxxFaja7lGmAR4C2V3ususrI
花びし,"【花びし：磐田市で見つけた癒しの喫茶店】  
魅力ポイント✨  
・落ち着いたアンティーク調の雰囲気  
・野菜たっぷりの日替わりランチが大人気！デザート付きでお得感◎  
・店主の気さくな対応で居心地抜群  

こんな人におすすめ：  
・美味しいランチと懐かしい音楽に癒されたい方  
・デートや静かに過ごしたい観光客  

磐田市で、ボリューム満点のランチや美味しいカレーを楽しみながら、ゆっくりした時間を過ごせる穴場スポットです！予約するとさらに安心ですよ♪",日本、〒438-0834 静岡県磐田市森下９３,4.6,28.0,"cafe, food, point_of_interest, establishment",34.7224091,137.8239436,https://www.google.com/maps/place/?q=place_id:ChIJxzXqtfnnGmARD-HSUohtRHU
ふじまさ,"魅力ポイント✨  
・家庭的で美味しい料理が楽しめる  
・特にハンバーグは絶品！刺身や天ぷらもおすすめ  
・コース料理は飲み放題付きでゆっくり過ごせる  

こんな人におすすめ：  
・アットホームな居酒屋で楽しいひとときを過ごしたい  
・美味しいハンバーグや和食を楽しみたい  

留意点：  
・予約をするとスムーズに楽しめる  
・駐車場は事前に確認がおすすめ  

磐田市で地元の味を楽しむなら「ふじまさ」へ！美味しい料理と温かい雰囲気で心もお腹も満たされますよ✨",日本、〒438-0078 静岡県磐田市中泉５９６−２,3.9,63.0,"restaurant, food, point_of_interest, establishment",34.7107217,137.8498523,https://www.google.com/maps/place/?q=place_id:ChIJy-WcqdPlGmARer6D4xXykOM
いちご空中農園いわた,"魅力ポイント✨  
・10種類以上のいちごを食べ比べ🍓  
・希少な白い苺「ゆきざくら」も楽しめる！  
・空中に吊るされたいちごは圧巻の光景✨  
・靴が汚れないコンクリート舗装で快適  

こんな人におすすめ：  
・いちご狩り初心者も経験者も満足したい  
・家族連れや車椅子利用者も安心して楽しめる  
・甘くてジューシーないちごをたっぷり味わいたい  

留意点：  
・事前予約がおすすめ  
・料金は少し高めだが充実感あり  

静岡県磐田市で心躍るいちご狩りを体験しませんか？「いちご空中農園いわた」は広々とした施設と可愛い空間、そして多彩ないちごで観光客を魅了します！",日本、〒438-0233 静岡県磐田市駒場６８６６−４６,4.1,158.0,"point_of_interest, establishment",34.65394,137.804277,https://www.google.com/maps/place/?q=place_id:ChIJyXR1bPvpGmARzeXYY5Z8n2Y
たちばな,"✨魅力ポイント✨  
・口どけ滑らかな絶品「生クリーム大福」  
・季節限定「紅ほっぺいちご大福」など、種類が豊富  
・贈り物や手土産にも喜ばれる上品な味わい  

🍡こんな人におすすめ🍡  
・甘さ控えめで上質なスイーツが好き  
・手軽で可愛い一口サイズの和洋菓子を楽しみたい  

静岡県磐田市にある和菓子店「たちばな」は、薄皮餅とこしあん、生クリームの絶妙なハーモニーが楽しめる「生クリーム大福」で大人気！季節限定のフレーバーも見逃せません。午後には売り切れることもあるので、早めの訪問がおすすめです♪",日本、〒437-1203 静岡県磐田市福田３９９７−７,4.4,199.0,"food, point_of_interest, store, establishment",34.6760264,137.8831548,https://www.google.com/maps/place/?q=place_id:ChIJyeaQFp7vGmARHNaPP3-g-i0
ｄｒｉｎｋｓ・ＨＯＣＨＡＨＯＣＨＡ,"✨魅力ポイント✨  
・自分好みにカスタマイズできるドリンクメニューが豊富！  
・モチモチ食感のタピオカやナタデココ入りドリンクが人気  
・陽気で明るいスタッフがいるアットホームな雰囲気  

こんな人におすすめ：  
・タピオカやカスタムドリンクが好き  
・甘すぎない大人向けのドリンクを楽しみたい  
・地元ならではの焼き菓子を試してみたい  

静岡県磐田市にある「drinks HOCHAHOCHA」は、カスタマイズ可能なドリンクとモチモチ食感のタピオカが魅力のドリンクスタンド。手作り焼き菓子も絶品で、気軽に立ち寄れる観光の休憩スポットです！",日本、〒438-0051 静岡県磐田市上大之郷９０,4.7,23.0,"cafe, store, food, point_of_interest, establishment",34.6943244,137.8525223,https://www.google.com/maps/place/?q=place_id:ChIJz9mPb-jlGmAR2ULsfDbggMM
日本料理 こうの,"魅力ポイント✨  
・季節感あふれる厳選素材を使用した日本料理  
・職人技が光る美しい盛り付けと繊細な味付け  
・ランチで味わえる絶品「豚ばらの角煮」や多彩な料理  

こんな人におすすめ：  
・静かに本格的な日本料理を楽しみたい  
・素材の味を活かした丁寧な料理が好き  

留意点：  
・予約がおすすめ  

静岡県磐田市にある「日本料理 こうの」は、日本料理の魅力を存分に味わえる隠れ家のようなお店。四季折々の素材を活かした料理は、目にも楽しく、優しい味わいが広がります。ランチでも手抜きなしのクオリティで、特に豚ばらの角煮は絶品です。特別な日や観光途中の食事にもぴったりな一軒です。",日本、〒438-0045 静岡県磐田市上岡田１０２８−１,4.8,24.0,"restaurant, food, point_of_interest, establishment",34.700166,137.8514862,https://www.google.com/maps/place/?q=place_id:ChIJzSAAuKvlGmAR7kqBGLmyrR0
